id,contract_address,name,asset_platform_id,number,buy_prc_native,native_currency,buy_prc_usd,buy_date,holding_wallet,collection_size
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,4878,0.40779468,eth,545.27,2/27/2022,mohawkaape.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,5068,0.25375591,eth,254.37,8/9/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,5232,0.58943869,eth,702.51,12/10/2022,mygacc.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,5712,0.13727268,eth,243.31,4/6/2023,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,5733,0.24459770,eth,244.09,7/19/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,5734,0.30222006,eth,412.30,11/2/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,5949,0.21805784,eth,218.30,7/19/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,6115,0.22322236,eth,222.76,7/19/2022,mohawkaape.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,6385,0.17649192,eth,492.35,5/6/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,6612,0.17431517,eth,173.72,8/9/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,7053,0.20396423,eth,204.19,7/19/2022,mohawkaape.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,7196,0.22368149,eth,223.92,7/19/2022,mohawkaape.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,7204,0.19225877,eth,325.33,8/16/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,7368,0.22852145,eth,228.04,7/19/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,7714,0.22120264,eth,391.42,9/11/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,8056,0.82465320,eth,982.85,12/30/2022,mygacc.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,8155,0.30392218,eth,922.97,4/17/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,8366,0.15323328,eth,302.40,8/13/2022,mohawkaape.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,8622,0.22244650,eth,376.41,8/16/2022,aapeq.eth
apocalyptic-apes,0xf793A77e32a0E5c0Cd28383E1E04Bbc66EE52438,Apocalyptic Apes,ethereum,8872,0.20336031,eth,203.59,7/19/2022,mohawkaape.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,0330,0.08,eth,200,1/1/2022,hsahni.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,0579,0.08,eth,200,1/1/2022,mygacc.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,1702,0.08,eth,200,1/1/2022,mygacc.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,1825,0.08,eth,200,1/1/2022,hsahni.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,2032,0.08,eth,200,1/1/2022,mygacc.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,2781,0.08,eth,200,1/1/2022,hsahni.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,2971,0.08,eth,200,1/1/2022,mygacc.eth
azuki-apes,0xC14e16261662887954d38e4FA788c7a9e78a54F0,Azuki Apes,ethereum,3196,0.08,eth,200,1/1/2022,hsahni.eth
bff-friendship-bracelets,0x72d47d4d24018ec9048a9b0ae226f1c525b7e794,BFF,ethereum,0,0.0001,eth,0,2/3/2022,spaul.eth,8444
bff-you,0x3e6046b4d127179f0a421f3148b43cf52c08fc41,You by BFF,ethereum,1748,0.65757761,eth,1985.95,4/22/2022,spaul.eth
bff-you,0x3e6046b4d127179f0a421f3148b43cf52c08fc41,You by BFF,ethereum,2008,0.07933295,eth,241.48,4/21/2022,spaul.eth
bff-you,0x3e6046b4d127179f0a421f3148b43cf52c08fc41,You by BFF,ethereum,8573,0.07370844,eth,221.74,4/25/2022,spaul.eth
boringnakas,0xf30a9cd4cd1fd9ea3270afcecde5fece34bc4aca,Nakas,ethereum,0750,0.0001,eth,0,7/1/2023,oldledger.eth,14395
boringnakas,0xf30a9cd4cd1fd9ea3270afcecde5fece34bc4aca,Nakas,ethereum,11687,0.0001,eth,0,7/1/2023,oldledger.eth,14395
boringnakas,0xf30a9cd4cd1fd9ea3270afcecde5fece34bc4aca,Nakas,ethereum,14845,0.0001,eth,0,7/1/2023,oldledger.eth,14395
boringnakas,0xf30a9cd4cd1fd9ea3270afcecde5fece34bc4aca,Nakas,ethereum,15889,0.0001,eth,0,7/1/2023,oldledger.eth,14395
boringnakas,0xf30a9cd4cd1fd9ea3270afcecde5fece34bc4aca,Nakas,ethereum,16609,0.0001,eth,0,7/1/2023,oldledger.eth,14395
broadside,0xe3589AE55BbD7697C76c510a5335eB31d972A17E,Broadside,ethereum,5296,0.08047972,eth,109.79,11/16/2022,slpaul.eth,7200
cryptobatz-by-ozzy-osbourne,0xc8adfb4d437357d0a656d4e62fd9a6d22e401aa0,CryptoBatz,ethereum,0778,0.19878982,eth,271.2,9/20/2022,oldledger.eth,9659
cryptobatz-by-ozzy-osbourne,0xc8adfb4d437357d0a656d4e62fd9a6d22e401aa0,CryptoBatz,ethereum,0982,0.20161338,eth,314.9,9/20/2022,oldledger.eth,9659
sketchy-ape-book-club,0xadc28cac9c1d53cc7457b11cc9423903dc09dddc,SABC,ethereum,5676,0.11209393,eth,227.63,1/11/2022,hsahni.eth,9999
toxic-skulls-club,0x5ca8dd7f8e1ee6d0c27a7be6d9f33ef403fbcdd8,TSC,ethereum,5853,0.16737804,eth,508.3,4/16/2022,oldledger.eth,9999
boringpunksnft,0x8ce578bad214d59aefafb49bd20408e81271796f,BoringPunks,ethereum,1088,0.11,eth,253.89,6/14/2023,oldledger.eth
boringpunksnft,0x8ce578bad214d59aefafb49bd20408e81271796f,BoringPunks,ethereum,1092,0.169,eth,390.06,6/14/2023,oldledger.eth
boringpunksnft,0x8ce578bad214d59aefafb49bd20408e81271796f,BoringPunks,ethereum,2945,0.152666667,eth,352.1566667,6/14/2023,oldledger.eth
boringpunksnft,0x8ce578bad214d59aefafb49bd20408e81271796f,BoringPunks,ethereum,8313,0.152666667,eth,352.1566667,6/14/2023,oldledger.eth
boringpunksnft,0x8ce578bad214d59aefafb49bd20408e81271796f,BoringPunks,ethereum,9266,0.152666667,eth,352.1566667,6/14/2023,oldledger.eth
bossbeauties,0xb5c747561a185a146f83cfff25bdfd2455b31ff4,Boss Beauties,ethereum,3151,0.73234662,eth,1580.08,1/15/2022,spaul.eth
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,1,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,2,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,3,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,4,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,5,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,6,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,7,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,8,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,9,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,10,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,11,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,12,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,13,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,14,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,15,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,16,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,17,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,18,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,19,0.003212232,btc,88.05,5/27/2023,xverse,7746
bit-apes-by-bayc-members,0969265cc3856f4ec039e785bfe91a45728a73d5f695d4895773e21ea3fdb31fi0,BITAPES,ordinals,20,0.003212232,btc,88.05,5/27/2023,xverse,7746
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2905,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2906,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2907,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2908,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2909,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2910,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2911,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2912,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,2913,0.22320493,eth,363.77,2/5/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,5306,0.22938326,eth,387.02,2/8/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,5319,0.22864177,eth,385.77,2/8/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,5582,0.22643215,eth,382.04,2/8/2023,mygacc.eth
bullsandapes-apes,0x7f29b85834d6A2ba4BB1c64325686C6057B1B3C5,Bulls and Apes Project - Apes,ethereum,5583,0.22643215,eth,433.39,2/8/2023,mygacc.eth
